file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov
B20152012230.slt,2015-07-20,23:00,201.958,1,36000,36000,-0.0958876,5,-42.7907,5,26.188,5,-0.683383,5,0.591859,5,0.0623515,5,-0.761919,-7.0452,0.790605,-0.159224,-0.0064761,3.27e-11,1.2182e-12,1.70789e-13,15.7071,381.551,387.053,10.55,0,585.148,14.2142,14.4191,4.7,0,0.0820367,1.9928,2.02154,4.15,0,292.897,292.007,99941.7,1.18596,1013.3,0.0242916,0.0383525,0.0105444,1420.97,2171.21,0.00889098,65.4461,750.236,285.359,-1.8655,2.06176,0.0387844,2.78073,-8.3571e-14,2.08186e-15,2.78073,5.87014,316.953,132.139,0.799164,-9999,0.284345,0.460649,46.8822,0.0992787,-1.63398,-0.125227,0,54.5873,-8.28383,18.7381,46.6604,71.16,99.803,149.523,-0.0947148,1.01238,-40.4315,1.02822,22.1938,1.17997,-0.599458,1.14,0.501588,1.17997,0.0542684,1.14895,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,81,0,0,0,0,0,0,0,0.468275,0.368801,0.0842236,0.105157,5.14682,0.393976,0.00115752,-0.0336444,-0.0145618,0.0121844,0.00131827
B20152012300.slt,2015-07-20,23:30,201.979,0,36000,36000,-0.0842345,5,-38.8366,5,11.699,5,1.65724,5,0.264299,5,0.0514933,5,-1.36647,-3.45395,0.468106,-0.0780304,-0.00514386,2.22789e-11,7.82834e-13,1.12614e-13,15.8951,385.551,390.846,4.05,0,558.521,13.5475,13.7335,4.3,0,0.0803453,1.94885,1.97562,4.15,0,292.252,291.607,99951.3,1.188,1012.92,0.024256,0.0171266,0.0100646,1354.45,2117.54,0.00847181,63.9634,763.091,284.632,-1.59917,2.05597,0.0295697,2.60484,-9.81532e-14,1.40162e-15,2.60484,5.00056,321.914,127.876,0.650426,-9999,0.266278,0.315392,42.4193,0.109724,-3.31965,-0.121203,0,55.1227,-8.36508,18.9218,47.118,71.858,100.782,150.99,-0.0832162,1.01224,-37.3315,1.02776,10.044,1.16477,1.4657,1.13068,0.22691,1.16477,0.0451897,1.13949,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.345102,0.21359,0.0720906,0.148502,2.12769,0.0559148,0.000230788,-0.0310231,0.035552,0.00550393,0.00109612
B20152012330.slt,2015-07-21,00:00,202.0,0,36000,36000,-0.136313,1,-49.311,1,14.8015,2,2.98061,1,0.33418,2,0.0441939,1,-2.23674,-1.56735,0.131254,-0.0353867,-0.00210374,4.30347e-11,1.4742e-12,2.14903e-13,15.9769,386.67,391.86,4.0,0,547.307,13.2458,13.4236,4.4,0,0.0797841,1.93092,1.95684,4.2,0,291.747,290.953,99950.7,1.1908,1012.73,0.0242018,0.0216549,0.00986246,1324.28,2032.39,0.00828221,65.1589,708.108,284.292,-2.09065,2.18701,0.0552369,3.02603,4.29815e-14,2.69356e-15,3.02603,6.00187,316.178,133.71,1.04593,-9999,0.338336,0.514453,68.5276,0.06792,-3.33148,-0.120854,0,53.1906,-8.07187,18.2586,45.4665,69.3393,97.2493,145.697,-0.134713,1.01187,-47.4143,1.02746,12.7116,1.16441,2.64052,1.1288,0.286994,1.16441,0.0388689,1.137,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.605343,0.296271,0.127291,0.0674186,1.86533,0.120778,0.000213747,-0.0393167,0.0639054,0.00694578,0.000940698
B20152020000.slt,2015-07-21,00:30,202.021,0,36000,36000,-0.203599,1,-54.1132,1,19.5758,1,2.64364,1,0.441966,1,0.0428751,1,-0.022823,-2.01999,-0.0231532,-0.0456057,-0.00256172,-5.00553e-11,-1.66522e-12,-2.47261e-13,15.9692,386.472,391.506,4.15,0,531.256,12.857,13.0245,4.45,0,0.0788839,1.90908,1.93395,4.25,0,291.71,290.947,99951.0,1.19101,1012.51,0.0242012,0.0286394,0.00957324,1285.42,2031.54,0.00803793,63.2731,746.12,283.844,-2.67573,2.71767,0.0561253,3.81423,-5.2016e-14,-3.13449e-15,3.81423,7.04228,315.376,134.554,0.84312,-9999,0.413458,0.744818,113.953,0.0408449,-2.7643,-0.108532,0,54.2865,-8.23819,18.6348,46.4033,70.768,99.2531,148.699,-0.200996,1.01295,-51.6845,1.03041,17.0262,1.14974,2.36315,1.11869,0.384405,1.14974,0.0380354,1.12724,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,0.875821,0.433364,0.180451,0.0548286,1.79188,0.0475563,0.000143981,-0.0428593,0.0571909,0.00930304,0.000920501
B20152020030.slt,2015-07-21,01:00,202.042,0,36000,36000,-0.255964,1,-56.4817,1,24.8287,1,2.55969,1,0.560452,1,0.0470264,1,-0.707967,-0.748645,0.0200732,-0.016899,-0.000712181,-1.69869e-10,-5.5854e-12,-8.36077e-13,15.9869,386.643,391.622,4.1,1,525.66,12.7131,12.8768,4.3,0,0.0786859,1.90301,1.92752,4.0,0,291.447,290.74,99947.0,1.19187,1012.43,0.0241849,0.0363173,0.00947239,1270.97,2005.24,0.00794749,63.3825,734.27,283.675,-2.89083,3.2259,0.0666833,4.33218,-2.08488e-14,-1.06255e-14,4.33218,8.27382,317.938,131.865,0.881964,-9999,0.46342,0.996465,153.72,0.0302784,-2.27485,-0.101004,0,52.6332,-7.98729,18.0673,44.9901,68.6127,96.2303,144.171,-0.252468,1.01385,-53.576,1.03275,21.757,1.14118,2.30878,1.10868,0.491116,1.14118,0.0420803,1.11754,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.12019,0.628029,0.244704,0.0523842,1.77966,0.0597563,0.000105884,-0.0443993,0.0558377,0.0118776,0.00101771
B20152020100.slt,2015-07-21,01:30,202.062,0,36000,36000,-0.360529,1,-62.1126,1,23.6747,1,2.41014,1,0.534372,1,0.0454535,1,-0.205546,-1.77483,-0.0562836,-0.0400605,-0.00066238,-7.38712e-11,-2.36667e-12,-3.62958e-13,15.9686,386.164,391.001,4.3,0,511.598,12.3718,12.5268,4.55,0,0.0784599,1.89737,1.92114,4.15,0,291.427,290.68,99935.7,1.19214,1012.24,0.0241827,0.0346273,0.00921899,1236.72,1997.66,0.00773316,61.9081,760.948,283.266,-3.27351,4.02555,0.0764178,5.1891,-1.66804e-13,-4.62603e-15,5.1891,10.6235,320.829,129.117,0.843803,-9999,0.549929,1.42471,233.557,0.0199283,-2.62358,-0.0935972,0,54.3895,-8.25381,18.6701,46.4913,70.9022,99.4413,148.981,-0.35498,1.01563,-58.834,1.03721,20.9563,1.12972,2.19374,1.09865,0.473013,1.12972,0.0410123,1.10829,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.62061,0.911943,0.316888,0.0456066,1.72602,0.0502428,0.000102651,-0.0487551,0.0530504,0.0114387,0.000991788
B20152020130.slt,2015-07-21,02:00,202.083,1,36000,36000,-0.378811,1,-58.4314,1,24.7259,2,2.04081,1,0.558055,2,0.0570047,1,-0.274137,-0.867312,-0.0038884,-0.019575,0.000504737,6.28298e-11,1.98597e-12,3.09432e-13,15.9722,386.131,390.902,4.45,0,504.86,12.2051,12.3559,4.2,0,0.0786619,1.90167,1.92517,4.05,0,291.275,290.6,99939.0,1.19258,1012.14,0.0241752,0.036162,0.00909758,1220.09,1987.6,0.00762848,61.3853,767.506,283.064,-2.7626,4.25176,0.0763525,5.07102,4.71145e-14,3.9337e-15,5.07102,10.1029,326.986,123.014,0.862714,-9999,0.563595,1.3539,267.241,0.0174165,-2.36317,-0.0858915,0,56.5552,-8.58247,19.4136,48.3425,73.7254,103.401,154.913,-0.373186,1.01507,-55.2573,1.03598,22.2338,1.11208,1.88259,1.08404,0.50181,1.11208,0.0521479,1.09313,800000009,800000009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.48796,0.917802,0.302045,0.0434768,1.71086,0.0515662,0.000119837,-0.0457784,0.045512,0.0121314,0.00126069
B20152020200.slt,2015-07-21,02:30,202.104,1,36000,36000,-0.27932,1,-48.2859,1,21.3756,1,1.85816,1,0.482299,1,0.0654942,1,-1.05223,0.105967,0.0575418,0.00239094,0.000741485,7.56364e-13,2.39172e-14,3.73266e-15,16.0134,386.62,391.405,3.95,0,506.364,12.2254,12.3768,4.7,0,0.0790262,1.90798,1.93159,4.15,0,290.965,290.293,99964.3,1.19413,1012.15,0.0241436,0.031253,0.00912468,1222.44,1949.43,0.00764125,62.7074,726.993,283.092,-2.15714,4.3586,0.0511472,4.86346,2.15306e-13,4.72332e-17,4.86346,9.72464,334.103,116.332,0.602569,-9999,0.483642,1.33452,204.398,0.0227713,-2.25893,-0.0826037,0,52.9816,-8.04017,18.1869,45.2879,69.0669,96.8673,145.125,-0.275222,1.01489,-45.6269,1.03539,19.4301,1.10013,1.73819,1.06902,0.438402,1.10013,0.0607536,1.07803,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.50651,0.900624,0.261897,0.049037,1.74737,0.0523005,0.00014113,-0.0377506,0.0419661,0.0105846,0.00146681
B20152020230.slt,2015-07-21,03:00,202.125,1,36000,36000,-0.217696,1,-43.4555,1,15.0725,1,1.45071,1,0.339963,1,0.0585113,1,-1.25973,0.0830633,0.0509172,0.0018735,2.72246e-05,1.2411e-11,3.92524e-13,6.11874e-14,16.0521,387.053,391.849,4.35,0,507.683,12.2414,12.3931,4.2,0,0.0791386,1.90821,1.93186,4.2,0,290.632,289.927,99968.0,1.19568,1012.15,0.0241122,0.0220296,0.00914844,1224.07,1904.64,0.00765124,64.268,680.564,283.112,-1.8183,4.0737,0.0332919,4.4612,1.16256e-13,7.73167e-16,4.4612,8.65621,335.877,114.054,0.427576,-9999,0.426695,0.994511,155.971,0.0298415,-2.88309,-0.0841524,0,52.1763,-7.91795,17.9104,44.5995,68.0171,95.3949,142.919,-0.214644,1.01422,-41.3689,1.03362,13.6866,1.10126,1.36039,1.06639,0.308703,1.10126,0.0544217,1.07515,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.06771,0.709367,0.211951,0.0485268,1.69359,0.0487805,0.000151647,-0.0341833,0.0328019,0.00744351,0.00131223
B20152020300.slt,2015-07-21,03:30,202.146,1,36000,36000,-0.246907,1,-43.1185,1,13.8485,2,1.44624,1,0.312265,2,0.042271,1,-1.02009,-0.668079,0.00368423,-0.0150643,-0.000214688,-1.86654e-10,-5.84118e-12,-9.19266e-13,16.0673,387.084,391.83,3.8,0,502.813,12.1135,12.2621,4.15,0,0.0791311,1.90639,1.92976,3.95,0,290.368,289.63,99951.7,1.19677,1012.07,0.0240915,0.0202348,0.0090607,1211.09,1869.06,0.00757097,64.7969,657.966,282.953,-2.55923,3.67918,0.0530667,4.48206,-3.80961e-14,-1.1617e-14,4.48206,8.90864,325.232,124.822,0.678386,-9999,0.454215,1.04308,189.58,0.0245512,-3.11357,-0.0783758,0,53.5446,-8.1256,18.3801,45.7691,69.8008,97.8966,146.667,-0.243521,1.0139,-41.1502,1.03302,12.2943,1.12642,1.32643,1.09032,0.277219,1.12642,0.0384654,1.09894,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.17057,0.690406,0.225192,0.0397923,1.74082,0.0611622,0.000132565,-0.0339743,0.0319557,0.00667861,0.000926689
B20152020330.slt,2015-07-21,04:00,202.167,1,36000,36000,-0.348251,1,-46.3088,1,21.2946,1,1.58954,1,0.480073,1,0.0377821,1,-0.676661,-1.37218,-0.0110443,-0.0309348,-0.000785179,-4.99282e-11,-1.529e-12,-2.45096e-13,16.0742,386.99,391.632,4.0,0,492.255,11.8512,11.9933,5.0,0,0.0789077,1.89973,1.92251,4.05,0,290.154,289.433,99951.0,1.19769,1011.92,0.0240753,0.0311087,0.00887043,1184.85,1845.79,0.00740626,64.1922,660.939,282.627,-3.1329,4.11085,0.0800871,5.1692,3.77703e-14,-3.10611e-15,5.1692,10.0722,322.703,127.311,0.887726,-9999,0.539229,1.32876,295.327,0.0157602,-2.17468,-0.0708597,0,54.2129,-8.22702,18.6095,46.3404,70.672,99.1185,148.498,-0.343031,1.01522,-43.7012,1.03638,18.8578,1.12922,1.4545,1.09284,0.425137,1.12922,0.0342838,1.10204,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,3,0,0,0,0,1.5146,0.835648,0.307287,0.0389747,1.75022,0.0483872,0.000111144,-0.036058,0.0350175,0.0102353,0.000825392
B20152020400.slt,2015-07-21,04:30,202.187,1,36000,36000,-0.398771,1,-52.2076,1,22.845,1,1.63166,1,0.514923,1,0.0423481,1,-0.71161,-0.0182833,0.00227246,-0.000412104,-0.000115703,1.56019e-10,4.77627e-12,7.6546e-13,16.0873,387.01,391.65,4.05,0,492.488,11.8477,11.9897,4.1,0,0.0789276,1.89875,1.92151,3.9,0,289.961,289.227,99956.3,1.19861,1011.91,0.0240568,0.033367,0.00887463,1184.57,1821.62,0.00740407,65.0283,637.052,282.623,-3.49187,3.96651,0.0697981,5.285,5.33684e-14,9.69825e-15,5.285,10.5914,318.683,131.359,0.756717,-9999,0.576796,1.51184,320.623,0.0145167,-2.2853,-0.0746259,0,55.1262,-8.36561,18.923,47.121,71.8625,100.788,150.999,-0.392705,1.01545,-49.3158,1.03696,20.0237,1.1409,1.48232,1.10075,0.451331,1.1409,0.0381476,1.11011,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.78188,0.904654,0.337138,0.031605,1.68971,0.0478909,9.76968e-05,-0.0406596,0.0356599,0.0108576,0.000917709
B20152020430.slt,2015-07-21,05:00,202.208,1,36000,36000,-0.395617,1,-49.9724,1,23.3121,1,1.82642,1,0.525382,1,0.0476868,1,-0.470775,-0.117215,-0.0172331,-0.00264167,2.54726e-06,-3.57911e-11,-1.09403e-12,-1.75667e-13,16.088,386.864,391.493,3.75,0,491.764,11.8253,11.9668,4.3,0,0.0789616,1.89877,1.92149,3.9,0,289.841,289.09,99951.0,1.19913,1011.89,0.0240467,0.0340447,0.00886158,1182.27,1805.79,0.00739002,65.471,623.52,282.594,-3.49142,4.0589,0.0759097,5.35448,-2.71891e-14,-2.22471e-15,5.35448,10.285,319.205,130.702,0.812302,-9999,0.574386,1.46608,330.768,0.0140715,-2.14363,-0.0717011,0,55.4308,-8.41184,19.0276,47.3814,72.2596,101.345,151.834,-0.389537,1.01561,-47.1103,1.03735,20.417,1.1418,1.66109,1.09953,0.460135,1.1418,0.0430011,1.10897,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.65297,0.949488,0.329701,0.0262874,1.72003,0.0471485,0.000102166,-0.0388252,0.0399437,0.0110647,0.00103404
B20152020500.slt,2015-07-21,05:30,202.229,1,36000,36000,-0.416431,1,-51.4376,1,25.9681,1,1.59322,1,0.585227,1,0.0434749,1,-0.080374,-0.0107904,-0.0307883,-0.000243177,-2.98167e-05,5.23864e-10,1.60211e-11,2.57258e-12,16.0767,386.603,391.228,4.15,0,491.665,11.8232,11.9647,4.65,0,0.078949,1.89851,1.92123,4.0,0,289.802,289.067,99940.3,1.1991,1011.89,0.0240474,0.0379227,0.00885981,1181.94,1803.1,0.00738873,65.5503,621.162,282.59,-3.59906,3.79417,0.121674,5.23104,2.62944e-14,3.25853e-14,5.23104,10.5106,316.207,133.488,1.33282,-9999,0.58931,1.43564,347.023,0.0134124,-1.9808,-0.0719363,0,55.0977,-8.36129,18.9133,47.0967,71.8254,100.736,150.921,-0.410198,1.01519,-48.4378,1.03641,22.647,1.14664,1.44173,1.10507,0.510382,1.14664,0.0390161,1.11428,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.56268,0.95614,0.352468,0.0247574,1.69458,0.0470495,9.48544e-05,-0.0399203,0.0346698,0.0122733,0.000938234
B20152020530.slt,2015-07-21,06:00,202.25,1,36000,36000,-0.392583,1,-44.6139,1,23.0969,1,1.0112,1,0.520473,1,0.0510559,1,-0.333075,-0.0761852,-0.0348854,-0.00171678,0.000162623,5.65044e-11,1.72723e-12,2.77893e-13,16.0692,386.307,390.924,4.4,0,491.205,11.8087,11.9498,4.2,0,0.0790296,1.89989,1.9226,4.0,0,289.709,288.97,99936.3,1.19946,1011.88,0.0240403,0.0337266,0.00885152,1180.44,1791.99,0.00737961,65.873,611.551,282.571,-3.3167,4.08005,0.0761186,5.25862,-6.89512e-15,3.51632e-15,5.25862,10.904,320.821,129.108,0.829386,-9999,0.572102,1.4812,366.052,0.0127151,-1.9316,-0.0642514,0,54.9366,-8.33684,18.858,46.959,71.6154,100.442,150.48,-0.3867,1.01521,-41.9698,1.03647,20.2949,1.13806,0.923011,1.09554,0.457332,1.13806,0.0462186,1.10466,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,1.76467,0.8631,0.334618,0.0232386,1.7041,0.0487284,0.000115649,-0.0345796,0.0221894,0.0109944,0.00111111
B20152020600.slt,2015-07-21,06:30,202.271,1,36000,36000,-0.533325,1,-46.2535,1,22.2712,2,0.655138,4,0.501908,2,0.0512431,1,0.287056,0.830481,-0.107445,0.0187158,0.000634121,2.15965e-11,6.7061e-13,1.06765e-13,16.0265,385.397,390.065,12.1,0,497.651,11.9672,12.1122,4.5,1,0.0792293,1.90526,1.92834,4.0,0,289.797,289.053,99935.3,1.19903,1011.98,0.0240474,0.0325236,0.00896768,1196.27,1801.56,0.00747913,66.4019,605.29,282.77,-3.73431,5.03089,0.0727272,6.2658,7.91062e-14,1.34755e-15,6.2658,12.1293,323.178,126.586,0.665048,-9999,0.666931,2.16504,559.377,0.00832068,-2.07683,-0.0571562,0,56.8575,-8.62835,19.5173,48.6009,74.1195,103.954,155.742,-0.524066,1.01767,-43.3501,1.04243,19.5276,1.1405,0.601304,1.08953,0.440075,1.1405,0.0465898,1.09988,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,2.55994,1.35387,0.416296,0.0208462,1.68571,0.0494796,0.000113218,-0.0357265,0.0144598,0.0105827,0.00112036
B20152020630.slt,2015-07-21,07:00,202.292,1,36000,36000,-0.487138,1,-38.141,1,27.7827,1,-1.14675,1,0.626148,1,0.0506271,1,0.195166,0.706531,-0.0793464,0.0159233,3.20068e-05,-4.92679e-11,-1.5498e-12,-2.44023e-13,15.9956,384.725,389.438,4.4,0,503.168,12.1022,12.2504,3.9,0,0.0792259,1.90553,1.92888,4.1,1,289.833,289.11,99936.3,1.19874,1012.05,0.0240519,0.0405744,0.00906708,1209.77,1808.1,0.00756383,66.9084,598.329,282.937,-3.48345,5.12705,0.0747494,6.19892,1.40121e-13,-3.08009e-15,6.19892,12.7479,325.82,124.193,0.690915,-9999,0.637475,2.24475,592.4,0.00785685,-1.37283,-0.0493174,0,54.9033,-8.33179,18.8465,46.9305,71.572,100.381,150.389,-0.478798,1.01742,-35.2587,1.04187,24.4502,1.1363,-1.05818,1.0837,0.551042,1.1363,0.0462845,1.09382,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800000019,80000,80000,80,80,0,0,0,0,0,0,0,2.62288,1.45142,0.415188,0.0179603,1.71432,0.0545479,0.00011558,-0.0290628,-0.0254512,0.0132536,0.00111323
B20152020700.slt,2015-07-21,07:30,202.312,1,36000,36000,-0.391271,1,-30.4035,1,34.9171,1,-1.8921,1,0.786989,1,0.0687978,1,0.22959,0.830634,-0.0849428,0.0187215,-0.000139314,4.04022e-11,1.28999e-12,2.00362e-13,15.964,384.005,388.772,4.45,0,509.71,12.2608,12.413,4.15,0,0.0791686,1.90435,1.92799,4.0,0,289.887,289.177,99949.0,1.19855,1012.14,0.0240544,0.0509969,0.00918498,1225.78,1815.81,0.00766344,67.5059,590.033,283.133,-2.45233,5.07001,0.0357983,5.63207,1.89353e-13,2.53083e-15,5.63207,12.7023,334.294,115.813,0.364183,-9999,0.571362,1.68407,535.158,0.00869725,-0.870734,-0.0438647,0,54.7228,-8.30439,18.7846,46.7762,71.3367,100.051,149.894,-0.385153,1.01588,-27.4888,1.03822,31.3106,1.11518,-1.77697,1.06479,0.705704,1.11518,0.0640642,1.07389,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,1,0,0,0,1.82126,1.21007,0.336801,0.0131671,1.81611,0.0571631,0.000122786,-0.02266,-0.0427441,0.0169753,0.00154103
B20152020730.slt,2015-07-21,08:00,202.333,1,36000,36000,-0.443324,1,-29.8183,1,37.202,1,-2.27019,2,0.838584,1,0.0652673,1,0.413113,0.23579,-0.114267,0.00531503,-0.000170568,8.6713e-11,2.78584e-12,4.30787e-13,15.9178,383.037,387.809,3.8,0,511.393,12.3058,12.4592,4.35,0,0.0790791,1.90291,1.92662,4.0,0,289.965,289.297,99953.3,1.19808,1012.17,0.0240634,0.0543402,0.0092153,1230.34,1829.78,0.00769173,67.2398,599.438,283.188,-2.5159,5.30728,0.0330611,5.87351,-6.50361e-14,5.44755e-15,5.87351,11.5783,334.901,115.363,0.322511,-9999,0.6083,1.87169,658.503,0.00706815,-0.801524,-0.0404228,0,56.1605,-8.52257,19.2781,48.0051,73.2109,102.679,153.832,-0.436167,1.01641,-26.7578,1.03952,33.4174,1.11325,-2.13547,1.06309,0.753275,1.11325,0.0608605,1.07241,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,2.3202,1.06558,0.357606,0.0116847,1.79756,0.0569242,0.000120791,-0.0220654,-0.0513865,0.0181263,0.00146451
B20152020800.slt,2015-07-21,08:30,202.354,1,36000,36000,-0.490868,1,-15.2183,2,36.1307,1,-3.03265,1,0.814625,1,0.0501321,1,0.825653,-0.22331,-0.169222,-0.00503488,-0.000575717,2.03961e-10,6.55451e-12,1.01447e-12,15.8472,381.601,386.339,4.0,0,509.266,12.2631,12.4154,4.3,0,0.0788216,1.89802,1.92159,4.05,0,290.231,289.537,99967.0,1.19727,1012.15,0.02408,0.0527877,0.00917697,1226.24,1857.98,0.00766491,65.9982,631.748,283.139,-3.44431,5.27878,0.0255247,6.30313,9.41046e-14,1.28705e-14,6.30313,12.5477,327.03,123.124,0.232022,-9999,0.640304,2.18006,1504.95,0.00309273,-0.421202,-0.0196129,0,55.2329,-8.3818,18.9597,47.2122,72.0016,100.983,151.291,-0.482568,1.0172,-12.7063,1.04157,32.1069,1.12533,-2.80988,1.07928,0.723901,1.12533,0.0460339,1.08903,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,2.53125,1.41612,0.412751,0.0565217,2.3357,0.060177,0.000114481,-0.0104854,-0.0676621,0.0174316,0.0011085
B20152020830.slt,2015-07-21,09:00,202.375,1,36000,36000,-0.395126,1,-3.95748,2,42.1992,1,-3.93215,1,0.951908,1,0.0476807,1,1.71726,1.26791,-0.215965,0.0286008,0.00016199,3.32265e-12,1.09419e-13,1.66182e-14,15.7441,379.766,384.576,4.0,0,518.471,12.5061,12.6645,4.2,0,0.078744,1.8994,1.92346,3.9,0,290.546,290.037,99968.7,1.19512,1012.29,0.0241212,0.0616837,0.00934284,1250.56,1917.98,0.00781752,65.2019,667.421,283.432,-2.97417,4.83525,0.0669572,5.67713,1.65775e-13,2.11041e-16,5.67713,11.6452,328.579,121.596,0.675774,-9999,0.574993,1.74729,4191.08,0.00111055,-0.0937809,-0.00568904,0,55.316,-8.39441,18.9882,47.2833,72.11,101.135,151.519,-0.389182,1.01527,-1.50805,1.03709,37.9499,1.11197,-3.65864,1.07476,0.856053,1.11197,0.0440147,1.08329,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,15,0,0,0,2.01115,1.1512,0.332224,0.00572315,2.02137,0.0700306,0.000110936,-0.00124652,-0.0882509,0.020649,0.00106169
B20152020900.slt,2015-07-21,09:30,202.396,1,36000,36000,-0.305796,1,-9.98458,2,36.5039,1,-3.34241,1,0.823561,1,0.0561478,1,0.537743,1.10208,-0.156944,0.0248638,-4.05123e-05,-1.43146e-10,-4.81054e-12,-7.18337e-13,15.6785,378.432,383.307,4.15,0,526.889,12.7175,12.8814,4.1,0,0.0786781,1.89906,1.92352,4.2,0,290.786,290.193,99957.0,1.19424,1012.42,0.0241371,0.0533667,0.00949453,1271.55,1937.12,0.0079503,65.6411,665.574,283.682,-2.37915,4.99703,0.0367242,5.53463,1.23971e-14,-9.13008e-15,5.53463,10.9835,334.583,115.46,0.38018,-9999,0.506023,1.52234,1132.2,0.00411095,-0.273521,-0.0163195,0,52.8133,-8.01462,18.1291,45.144,68.8474,96.5595,144.664,-0.301231,1.01516,-7.63877,1.03669,33.1491,1.1012,-3.14562,1.06256,0.747871,1.1012,0.0524235,1.07104,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,1.79984,0.955927,0.288913,0.0135106,2.35438,0.0835227,0.000126666,-0.00631791,-0.0759261,0.0180514,0.00126535
